sample,start_utc,end_utc,start_new_york,hidden_after_new_york,visible_candles,full_12h_candles
014_blind2,2024-02-26 04:40:00+00:00,2024-02-26 16:40:00+00:00,2024-02-25 23:40 EST,2024-02-26 07:10 EST,91,144
