sample,start_utc,end_utc,start_new_york,hidden_after_new_york,visible_candles,full_12h_candles
027_blind2,2024-03-28 00:20:00+00:00,2024-03-28 12:20:00+00:00,2024-03-27 20:20 EST,2024-03-28 01:10 EST,59,144
