timestamp,open,high,low,close,timestamp_ny,bb_mid,bb_std,bb_upper,bb_lower,bb_width_pips
2022-04-25 21:30:00+00:00,1.07132,1.07136,1.0713,1.07134,2022-04-25 17:30:00-04:00,1.071304,4.1279537258552224e-05,1.0714691181490343,1.0711388818509657,3.302362980686091
2022-04-25 21:35:00+00:00,1.07134,1.07134,1.07132,1.07133,2022-04-25 17:35:00-04:00,1.0713219999999999,2.6381815629485586e-05,1.0714275272625178,1.071216472737482,2.1105452503578093
2022-04-25 21:40:00+00:00,1.07132,1.07133,1.07128,1.07131,2022-04-25 17:40:00-04:00,1.07133,1.095446008448281e-05,1.0713738178403378,1.071286182159662,0.8763568067582383
2022-04-25 21:45:00+00:00,1.0713,1.07131,1.07127,1.07128,2022-04-25 17:45:00-04:00,1.07132,2.2803512798495783e-05,1.071411214051194,1.071228785948806,1.824281023878882
2022-04-25 21:50:00+00:00,1.07128,1.07132,1.07124,1.07132,2022-04-25 17:50:00-04:00,1.071316,2.0591265042134605e-05,1.0713983650601684,1.0712336349398315,1.6473012033690893
2022-04-25 21:55:00+00:00,1.07134,1.07134,1.07126,1.07127,2022-04-25 17:55:00-04:00,1.071302,2.3151678045756276e-05,1.071394606712183,1.071209393287817,1.8521342436583765
2022-04-25 22:00:00+00:00,1.07126,1.07138,1.07106,1.07133,2022-04-25 18:00:00-04:00,1.071302,2.3151678045756276e-05,1.071394606712183,1.071209393287817,1.8521342436583765
2022-04-25 22:05:00+00:00,1.07132,1.07134,1.07128,1.0713,2022-04-25 18:05:00-04:00,1.0713000000000001,2.2803512807829957e-05,1.0713912140512314,1.071208785948769,1.824281024624952
2022-04-25 22:10:00+00:00,1.07132,1.0714,1.07125,1.07135,2022-04-25 18:10:00-04:00,1.071314,2.7276366988310086e-05,1.0714231054679533,1.071204894532047,2.182109359063489
2022-04-25 22:15:00+00:00,1.07135,1.07138,1.07118,1.0712,2022-04-25 18:15:00-04:00,1.0712899999999999,5.253570401726494e-05,1.0715001428160689,1.0710798571839308,4.202856321380288
2022-04-25 22:20:00+00:00,1.07121,1.07132,1.0711,1.07128,2022-04-25 18:20:00-04:00,1.0712920000000001,5.1923021835666776e-05,1.0714996920873427,1.0710843079126575,4.153841746852294
2022-04-25 22:25:00+00:00,1.0713,1.07137,1.07121,1.07122,2022-04-25 18:25:00-04:00,1.0712700000000002,5.4405883845531877e-05,1.0714876235353823,1.071052376464618,4.352470707642553
2022-04-25 22:30:00+00:00,1.07122,1.07132,1.0711,1.07126,2022-04-25 18:30:00-04:00,1.071262,5.2306789207373766e-05,1.0714712271568294,1.0710527728431705,4.184543136589447
2022-04-25 22:35:00+00:00,1.07125,1.0715,1.07116,1.07117,2022-04-25 18:35:00-04:00,1.071226,3.979949997110604e-05,1.0713851979998845,1.0710668020001155,3.1839599976901667
2022-04-25 22:40:00+00:00,1.07118,1.0712,1.07101,1.07102,2022-04-25 18:40:00-04:00,1.07119,9.295160137789346e-05,1.0715618064055117,1.0708181935944885,7.4361281102319765
2022-04-25 22:45:00+00:00,1.07104,1.07128,1.07098,1.07121,2022-04-25 18:45:00-04:00,1.071176,8.309031350894146e-05,1.0715083612540357,1.070843638745964,6.647225080715913
2022-04-25 22:50:00+00:00,1.0712,1.07124,1.07108,1.07123,2022-04-25 18:50:00-04:00,1.0711780000000002,8.423775993559461e-05,1.0715149510397426,1.0708410489602578,6.739020794848116
2022-04-25 22:55:00+00:00,1.07122,1.0714,1.07112,1.07132,2022-04-25 18:55:00-04:00,1.07119,9.818350268099666e-05,1.071582734010724,1.0707972659892762,7.854680214478549
2022-04-25 23:00:00+00:00,1.07132,1.07132,1.07106,1.07118,2022-04-25 19:00:00-04:00,1.071192,9.785703959688307e-05,1.0715834281583874,1.0708005718416125,7.828563167748825
2022-04-25 23:05:00+00:00,1.07117,1.07134,1.0708,1.07092,2022-04-25 19:05:00-04:00,1.071172,0.00013437261699877394,1.0717094904679951,1.070634509532005,10.74980935990233
2022-04-25 23:10:00+00:00,1.07092,1.07092,1.07078,1.07084,2022-04-25 19:10:00-04:00,1.0710979999999999,0.00018529975769195775,1.0718391990307676,1.0703568009692321,14.823980615354948
2022-04-25 23:15:00+00:00,1.07084,1.07098,1.07072,1.07094,2022-04-25 19:15:00-04:00,1.07104,0.00018022208577739908,1.0717608883431096,1.0703191116568904,14.417766862191428
2022-04-25 23:20:00+00:00,1.07096,1.07098,1.07077,1.07081,2022-04-25 19:20:00-04:00,1.070938,0.00013029198058268402,1.0714591679223306,1.0704168320776692,10.423358446614017
2022-04-25 23:25:00+00:00,1.07082,1.07085,1.07074,1.07077,2022-04-25 19:25:00-04:00,1.070856,6.468384810696339e-05,1.071114735392428,1.070597264607572,5.174707848558668
2022-04-25 23:30:00+00:00,1.07076,1.071,1.0707,1.07097,2022-04-25 19:30:00-04:00,1.070866,7.657676021944042e-05,1.0711723070408778,1.0705596929591223,6.126140817555026
2022-04-25 23:35:00+00:00,1.07098,1.07123,1.07098,1.07122,2022-04-25 19:35:00-04:00,1.070942,0.00015816447200329647,1.0715746578880132,1.070309342111987,12.653157760262879
2022-04-25 23:40:00+00:00,1.07122,1.07122,1.07098,1.0712,2022-04-25 19:40:00-04:00,1.070994,0.00018874321233612905,1.0717489728493446,1.0702390271506554,15.099456986891191
2022-04-25 23:45:00+00:00,1.0712,1.07146,1.0711,1.07144,2022-04-25 19:45:00-04:00,1.07112,0.00022969545097860776,1.0720387818039145,1.0702012181960856,18.375636078289403
2022-04-25 23:50:00+00:00,1.07144,1.07144,1.07126,1.07126,2022-04-25 19:50:00-04:00,1.071218,0.00015025312042738225,1.0718190124817095,1.0706169875182905,12.02024963419035
2022-04-25 23:55:00+00:00,1.07126,1.07146,1.0712,1.07126,2022-04-25 19:55:00-04:00,1.071276,8.522910416592231e-05,1.0716169164166636,1.0709350835833362,6.818328333273449
2022-04-26 00:00:00+00:00,1.07127,1.07153,1.07116,1.07139,2022-04-25 20:00:00-04:00,1.07131,8.988882130833267e-05,1.0716695552852333,1.0709504447147666,7.191105704666967
