sample,start_utc,end_utc,start_new_york,hidden_after_new_york,visible_candles,full_12h_candles
036_blind2,2024-10-04 02:50:00+00:00,2024-10-04 14:50:00+00:00,2024-10-03 22:50 EST,2024-10-04 06:30 EST,93,144
