timestamp,open,high,low,close,bb_mid,bb_upper,bb_lower,bb_width_pips
2024-02-07 01:00:00+00:00,1.07591,1.07614,1.0759,1.07611,1.0759159999999999,1.0763472586231082,1.0754847413768915,8.625172462166653
2024-02-07 01:05:00+00:00,1.07612,1.07625,1.0761,1.07621,1.075996,1.0765654067087826,1.0754265932912173,11.388134175653875
2024-02-07 01:10:00+00:00,1.07622,1.07624,1.07606,1.07616,1.076064,1.076551015400175,1.0755769845998249,9.740308003500786
2024-02-07 01:15:00+00:00,1.07614,1.07618,1.07604,1.0761,1.0760999999999998,1.0764927340066868,1.075707265993313,7.85468013373869
2024-02-07 01:20:00+00:00,1.07608,1.07628,1.07608,1.07627,1.0761699999999998,1.076424243977331,1.0759157560226686,5.084879546624066
2024-02-07 01:25:00+00:00,1.07624,1.07627,1.07614,1.07621,1.07619,1.076417683991553,1.075962316008447,4.553679831058588
2024-02-07 01:30:00+00:00,1.07622,1.07625,1.07604,1.07612,1.0761720000000001,1.0764190951234023,1.075924904876598,4.941902468043047
2024-02-07 01:35:00+00:00,1.07611,1.07624,1.07606,1.07614,1.0761680000000002,1.076420222124345,1.0759157778756554,5.0444424868967275
2024-02-07 01:40:00+00:00,1.07613,1.07625,1.07612,1.07622,1.076192,1.0764116724835056,1.0759723275164945,4.39344967011035
2024-02-07 01:45:00+00:00,1.0762,1.07648,1.0762,1.07644,1.0762260000000001,1.0766810868049177,1.0757709131950826,9.10173609835141
2024-02-07 01:50:00+00:00,1.07641,1.07644,1.0763,1.07638,1.07626,1.0767734978091585,1.0757465021908414,10.269956183170947
2024-02-07 01:55:00+00:00,1.07638,1.0765,1.07633,1.07637,1.07631,1.0767568556814133,1.0758631443185869,8.937113628264548
2024-02-07 02:00:00+00:00,1.07635,1.07636,1.07621,1.07624,1.07633,1.07667129166414,1.07598870833586,6.825833282801952
2024-02-07 02:05:00+00:00,1.07625,1.07634,1.0762,1.07628,1.076342,1.0766308875213844,1.0760531124786155,5.777750427689021
2024-02-07 02:10:00+00:00,1.07628,1.07643,1.07619,1.07642,1.076338,1.0766062088738495,1.0760697911261505,5.3641774769896955
2024-02-07 02:15:00+00:00,1.0764,1.07646,1.07638,1.07644,1.0763500000000001,1.076661897419053,1.0760381025809473,6.237948381055958
2024-02-07 02:20:00+00:00,1.07645,1.0765,1.0764,1.07641,1.076358,1.0766843372488881,1.0760316627511117,6.526744977763954
2024-02-07 02:25:00+00:00,1.07642,1.07658,1.0764,1.07652,1.0764140000000002,1.0767234252737132,1.0761045747262872,6.1885054742605305
2024-02-07 02:30:00+00:00,1.07653,1.07658,1.07642,1.07647,1.076452,1.0766107954659698,1.07629320453403,3.175909319397263
2024-02-07 02:35:00+00:00,1.07644,1.07658,1.07644,1.07653,1.076474,1.0766574775190934,1.0762905224809065,3.669550381868447
2024-02-07 02:40:00+00:00,1.07654,1.07654,1.07638,1.07648,1.076482,1.0766524582060588,1.076311541793941,3.4091641211775325
2024-02-07 02:45:00+00:00,1.07648,1.07654,1.07634,1.07638,1.076476,1.0766885652841194,1.0762634347158806,4.2513056823878514
2024-02-07 02:50:00+00:00,1.07639,1.07648,1.07636,1.0764,1.076452,1.0766716724835121,1.0762323275164878,4.393449670243577
2024-02-07 02:55:00+00:00,1.0764,1.07644,1.07633,1.07636,1.07643,1.076687992247969,1.076172007752031,5.159844959381488
2024-02-07 03:00:00+00:00,1.07638,1.07639,1.07628,1.07629,1.076382,1.0766277966639548,1.076136203336045,4.915933279097118
2024-02-07 03:05:00+00:00,1.07628,1.07644,1.07628,1.07638,1.076362,1.0765146302722628,1.0762093697277373,3.0526054452550966
2024-02-07 03:10:00+00:00,1.07638,1.07658,1.07638,1.07658,1.0764019999999999,1.0767876630653972,1.0760163369346025,7.713261307946695
2024-02-07 03:15:00+00:00,1.07656,1.07666,1.07652,1.07664,1.07645,1.0769914055781133,1.0759085944218865,10.828111562268816
2024-02-07 03:20:00+00:00,1.07664,1.07664,1.07635,1.07642,1.0764619999999998,1.0769794707721332,1.0759445292278664,10.349415442667542
2024-02-07 03:25:00+00:00,1.07642,1.07642,1.07633,1.07638,1.07648,1.0769152470562942,1.076044752943706,8.70494112588105
2024-02-07 03:30:00+00:00,1.07638,1.07638,1.07626,1.07626,1.0764559999999999,1.0770065488171017,1.075905451182898,11.010976342036294
2024-02-07 03:35:00+00:00,1.07628,1.07634,1.07609,1.0761,1.07636,1.0770755417528075,1.0756444582471925,14.310835056150495
2024-02-07 03:40:00+00:00,1.0761,1.07619,1.07606,1.07612,1.076256,1.0767779042057783,1.0757340957942219,10.438084115564905
2024-02-07 03:45:00+00:00,1.07611,1.07614,1.076,1.07604,1.0761800000000001,1.0766731531202454,1.075686846879755,9.863062404904532
2024-02-07 03:50:00+00:00,1.07605,1.07608,1.07592,1.07594,1.0760919999999998,1.0765110656273262,1.0756729343726734,8.381312546528186
2024-02-07 03:55:00+00:00,1.07594,1.07602,1.07585,1.07588,1.076016,1.0763857350402721,1.075646264959728,7.3947008054409125
2024-02-07 04:00:00+00:00,1.07587,1.0759,1.07573,1.0758,1.0759560000000001,1.0764096783001247,1.0755023216998756,9.073566002490985
2024-02-07 04:05:00+00:00,1.07577,1.07582,1.07567,1.07572,1.075876,1.0763182487987575,1.0754337512012426,8.84497597514855
2024-02-07 04:10:00+00:00,1.07574,1.07582,1.07574,1.07578,1.075824,1.0761334252736952,1.0755145747263046,6.188505473905259
2024-02-07 04:15:00+00:00,1.07582,1.076,1.0758,1.07599,1.075834,1.076207180921272,1.0754608190787278,7.463618425442853
2024-02-07 04:20:00+00:00,1.076,1.07602,1.07592,1.07596,1.07585,1.0762733202097725,1.0754266797902274,8.46640419545075
2024-02-07 04:25:00+00:00,1.07594,1.07602,1.07586,1.0759,1.0758699999999999,1.0762856921938189,1.075454307806181,8.313843876379678
2024-02-07 04:30:00+00:00,1.07588,1.07592,1.07583,1.07586,1.075898,1.0761956172038079,1.0756003827961922,5.952344076156635
2024-02-07 04:35:00+00:00,1.07586,1.07588,1.07579,1.07582,1.0759060000000003,1.0761559279896342,1.0756560720103663,4.99855979267938
2024-02-07 04:40:00+00:00,1.07585,1.07588,1.07581,1.07586,1.0758800000000002,1.076069314553065,1.0756906854469352,3.7862910612984635
2024-02-07 04:45:00+00:00,1.07588,1.07604,1.0758,1.0758,1.0758480000000001,1.0759874847661999,1.0757085152338004,2.7896953239947564
2024-02-07 04:50:00+00:00,1.07582,1.076,1.0758,1.0759,1.0758480000000001,1.0759874847661999,1.0757085152338004,2.7896953239947564
2024-02-07 04:55:00+00:00,1.07588,1.07596,1.07587,1.07592,1.07586,1.076042428068021,1.075677571931979,3.6485613604186895
2024-02-07 05:00:00+00:00,1.07593,1.0761,1.07589,1.07596,1.0758880000000002,1.0761062109071569,1.0756697890928435,4.364218143133591
2024-02-07 05:05:00+00:00,1.07597,1.076,1.0759,1.07592,1.0759,1.0761146625258453,1.0756853374741548,4.293250516904656
2024-02-07 05:10:00+00:00,1.07591,1.07592,1.0758,1.07586,1.075912,1.0760419846144835,1.0757820153855164,2.5996922896709407
2024-02-07 05:15:00+00:00,1.07584,1.07612,1.07584,1.07606,1.0759440000000002,1.0762088471257212,1.0756791528742793,5.296942514418923
2024-02-07 05:20:00+00:00,1.07606,1.07608,1.07601,1.07606,1.0759720000000002,1.0762863501232751,1.0756576498767252,6.287002465499292
2024-02-07 05:25:00+00:00,1.07607,1.07616,1.07602,1.07616,1.076012,1.0764431101947336,1.0755808898052663,8.622203894672609
2024-02-07 05:30:00+00:00,1.07614,1.07626,1.07612,1.07626,1.07608,1.0766106599664604,1.0755493400335394,10.613199329210232
2024-02-07 05:35:00+00:00,1.07624,1.07624,1.07605,1.0761,1.076128,1.076429887396233,1.075826112603767,6.037747924660941
2024-02-07 05:40:00+00:00,1.0761,1.07624,1.07601,1.07623,1.0761619999999998,1.0764638873962333,1.0758601126037663,6.037747924669823
2024-02-07 05:45:00+00:00,1.07622,1.07641,1.07619,1.07638,1.0762260000000001,1.0766059789467917,1.0758460210532086,7.599578935830742
2024-02-07 05:50:00+00:00,1.07638,1.07646,1.07633,1.07636,1.076266,1.0766688697059907,1.0758631302940092,8.057394119815875
2024-02-07 05:55:00+00:00,1.07635,1.07638,1.07624,1.07627,1.076268,1.0766707108143632,1.0758652891856368,8.054216287263216
2024-02-07 06:00:00+00:00,1.07628,1.07639,1.07626,1.07639,1.076326,1.0765822498780595,1.0760697501219403,5.124997561192224
2024-02-07 06:05:00+00:00,1.07638,1.07658,1.07633,1.07653,1.076386,1.0767202813186616,1.0760517186813385,6.685626373230669
2024-02-07 06:10:00+00:00,1.07654,1.07654,1.07626,1.07628,1.076366,1.076741744594114,1.0759902554058858,7.514891882283159
2024-02-07 06:15:00+00:00,1.07628,1.07638,1.07618,1.07627,1.0763479999999999,1.0767546644808756,1.075941335519124,8.133289617515693
2024-02-07 06:20:00+00:00,1.07628,1.07628,1.07608,1.07612,1.0763179999999999,1.0768637618528312,1.0757722381471686,10.91523705662567
2024-02-07 06:25:00+00:00,1.07611,1.07619,1.07585,1.07587,1.0762139999999998,1.0770802932528911,1.0753477067471084,17.32586505782674
2024-02-07 06:30:00+00:00,1.07586,1.07592,1.07572,1.07576,1.07606,1.076903231877958,1.0752167681220421,16.864637559157458
2024-02-07 06:35:00+00:00,1.07577,1.07584,1.07567,1.07584,1.075972,1.0767382480016312,1.0752057519983687,15.324960032625512
2024-02-07 06:40:00+00:00,1.07586,1.07606,1.07582,1.07602,1.0759219999999998,1.0764419384579003,1.0754020615420994,10.398769158008747
2024-02-07 06:45:00+00:00,1.07602,1.07617,1.07595,1.0761,1.0759180000000002,1.0764140000000042,1.075421999999996,9.920000000080975
2024-02-07 06:50:00+00:00,1.07613,1.0763,1.07611,1.07616,1.075976,1.0765861016308815,1.0753658983691186,12.202032617629754
2024-02-07 06:55:00+00:00,1.07619,1.07624,1.07606,1.07612,1.076048,1.0765022422261357,1.0755937577738641,9.084844522715407
2024-02-07 07:00:00+00:00,1.07615,1.07656,1.0761,1.07642,1.076164,1.0767075292080512,1.0756204707919486,10.87058416102682
2024-02-07 07:05:00+00:00,1.07643,1.07676,1.07629,1.07655,1.07627,1.0769953137252288,1.0755446862747713,14.506274504575423
2024-02-07 07:10:00+00:00,1.07656,1.07693,1.07655,1.07692,1.0764340000000001,1.0775981580648721,1.075269841935128,23.283161297440458
2024-02-07 07:15:00+00:00,1.07692,1.07714,1.07684,1.07694,1.07659,1.0778329641990043,1.0753470358009956,24.859283980087632
2024-02-07 07:20:00+00:00,1.07695,1.07714,1.0769,1.077,1.076766,1.0777042878023328,1.075827712197667,18.7657560466592
2024-02-07 07:25:00+00:00,1.07702,1.07712,1.07687,1.07707,1.076896,1.0776189273822505,1.0761730726177496,14.458547645008757
2024-02-07 07:30:00+00:00,1.07708,1.07724,1.07683,1.07695,1.076976,1.0771915550973825,1.0767604449026174,4.311101947651608
2024-02-07 07:35:00+00:00,1.07696,1.07718,1.07684,1.07716,1.077024,1.0773524874426943,1.0766955125573057,6.569748853886281
2024-02-07 07:40:00+00:00,1.07714,1.07719,1.07699,1.07701,1.077038,1.0773257776919916,1.0767502223080083,5.755553839832395
2024-02-07 07:45:00+00:00,1.07702,1.07707,1.07672,1.07696,1.07703,1.0773408697476563,1.0767191302523436,6.217394953127453
2024-02-07 07:50:00+00:00,1.07697,1.0773,1.07695,1.07712,1.07704,1.0773803527581909,1.076699647241809,6.8070551638177434
2024-02-07 07:55:00+00:00,1.07712,1.07729,1.07703,1.07726,1.077102,1.0775301308211385,1.0766738691788615,8.562616422769231
2024-02-07 08:00:00+00:00,1.07726,1.07736,1.07701,1.07716,1.077102,1.0775301308211385,1.0766738691788615,8.562616422769231
