sample,start_utc,end_utc,start_new_york,hidden_after_new_york,visible_candles,full_12h_candles
043_blind2,2025-06-26 04:50:00+00:00,2025-06-26 16:50:00+00:00,2025-06-26 00:50 EST,2025-06-26 06:20 EST,67,144
