sample,start_utc,end_utc,start_new_york,hidden_after_new_york,visible_candles,full_12h_candles
016_blind2,2024-02-08 03:15:00+00:00,2024-02-08 15:15:00+00:00,2024-02-07 22:15 EST,2024-02-08 01:35 EST,41,144
