sample,start_utc,end_utc,start_new_york,hidden_after_new_york,visible_candles,full_12h_candles
034_blind2,2024-08-14 01:55:00+00:00,2024-08-14 13:55:00+00:00,2024-08-13 21:55 EST,2024-08-14 01:45 EST,47,144
