timestamp,open,high,low,close,bb_mid,bb_upper,bb_lower,bb_width_pips,timestamp_ny
2024-02-27 22:35:00+00:00,1.08468,1.08468,1.08456,1.08462,1.084648,1.0847963778959302,1.08449962210407,2.9675579186028145,2024-02-27 17:35:00-05:00
2024-02-27 22:40:00+00:00,1.08461,1.08464,1.08456,1.08456,1.084616,1.0847335755076521,1.084498424492348,2.3515101530424687,2024-02-27 17:40:00-05:00
2024-02-27 22:45:00+00:00,1.08456,1.08459,1.08454,1.08459,1.08461,1.0847339354670764,1.0844860645329237,2.47870934152683,2024-02-27 17:45:00-05:00
2024-02-27 22:50:00+00:00,1.0846,1.08461,1.08455,1.0846,1.0846019999999998,1.0847105172797256,1.0844934827202741,2.1703455945143446,2024-02-27 17:50:00-05:00
2024-02-27 22:55:00+00:00,1.0846,1.08468,1.08454,1.08454,1.084582,1.084696262854849,1.0844677371451508,2.2852570969833508,2024-02-27 17:55:00-05:00
2024-02-27 23:00:00+00:00,1.08456,1.08458,1.08447,1.08447,1.084552,1.084736867520125,1.084367132479875,3.697350402500632,2024-02-27 18:00:00-05:00
2024-02-27 23:05:00+00:00,1.08448,1.08451,1.08444,1.08447,1.084534,1.0847582855322944,1.0843097144677059,4.485710645885099,2024-02-27 18:05:00-05:00
2024-02-27 23:10:00+00:00,1.08448,1.08452,1.08441,1.08452,1.08452,1.0847143193248134,1.0843256806751864,3.8863864962701555,2024-02-27 18:10:00-05:00
2024-02-27 23:15:00+00:00,1.08453,1.08454,1.08442,1.0845,1.0845,1.084610272389995,1.084389727610005,2.2054477999011723,2024-02-27 18:15:00-05:00
2024-02-27 23:20:00+00:00,1.08449,1.08451,1.0844,1.0844,1.084472,1.084634775919577,1.0843092240804233,3.2555183915361496,2024-02-27 18:20:00-05:00
2024-02-27 23:25:00+00:00,1.0844,1.08445,1.08438,1.08442,1.0844619999999998,1.0846451283702587,1.084278871629741,3.6625674051782298,2024-02-27 18:25:00-05:00
