sample,start_utc,end_utc,start_new_york,hidden_after_new_york,visible_candles,full_12h_candles
031_blind2,2024-05-16 01:40:00+00:00,2024-05-16 13:40:00+00:00,2024-05-15 21:40 EST,2024-05-16 03:15 EST,68,144
