timestamp,open,high,low,close,bb_mid,bb_upper,bb_lower,bb_width_pips,timestamp_ny
2024-02-13 23:05:00+00:00,1.07089,1.07109,1.07088,1.071,1.07102,1.0713883476618544,1.0706516523381457,7.366953237086804,2024-02-13 18:05:00-05:00
2024-02-13 23:10:00+00:00,1.071,1.0711,1.071,1.07109,1.0710419999999998,1.0714141505071781,1.0706698494928215,7.443010143566298,2024-02-13 18:10:00-05:00
2024-02-13 23:15:00+00:00,1.0711,1.0711,1.07096,1.071,1.071022,1.071378336919212,1.0706656630807878,7.126738384242159,2024-02-13 18:15:00-05:00
2024-02-13 23:20:00+00:00,1.07102,1.07102,1.07089,1.0709,1.070974,1.071279260544445,1.0706687394555552,6.105210888898149,2024-02-13 18:20:00-05:00
2024-02-13 23:25:00+00:00,1.0709,1.07092,1.07088,1.07089,1.070976,1.0712716754977925,1.0706803245022074,5.913509955850493,2024-02-13 18:25:00-05:00
2024-02-13 23:30:00+00:00,1.07089,1.07102,1.07088,1.07099,1.070974,1.0712675029812369,1.0706804970187633,5.870059624735191,2024-02-13 18:30:00-05:00
2024-02-13 23:35:00+00:00,1.071,1.07106,1.07098,1.071,1.070956,1.0711561599360395,1.0707558400639605,4.003198720790024,2024-02-13 18:35:00-05:00
2024-02-13 23:40:00+00:00,1.07098,1.071,1.07091,1.071,1.070956,1.0711561599360395,1.0707558400639605,4.003198720790024,2024-02-13 18:40:00-05:00
2024-02-13 23:45:00+00:00,1.07099,1.07106,1.0709,1.0709,1.070956,1.0711561599360395,1.0707558400639605,4.003198720790024,2024-02-13 18:45:00-05:00
2024-02-13 23:50:00+00:00,1.0709,1.0709,1.07088,1.07089,1.070956,1.0711561599360395,1.0707558400639605,4.003198720790024,2024-02-13 18:50:00-05:00
2024-02-13 23:55:00+00:00,1.07088,1.0709,1.0708,1.07085,1.0709279999999999,1.0711724913086307,1.070683508691369,4.889826172616019,2024-02-13 18:55:00-05:00
2024-02-14 00:00:00+00:00,1.07086,1.07086,1.07072,1.07074,1.070876,1.0712121904222272,1.0705398095777727,6.7238084445442325,2024-02-13 19:00:00-05:00
2024-02-14 00:05:00+00:00,1.07076,1.0708,1.07074,1.0708,1.0708360000000001,1.071074126017055,1.0705978739829451,4.762520341099474,2024-02-13 19:05:00-05:00
2024-02-14 00:10:00+00:00,1.07077,1.07078,1.07062,1.0707,1.070796,1.0710738200856667,1.0705181799143335,5.5564017133313826,2024-02-13 19:10:00-05:00
2024-02-14 00:15:00+00:00,1.07068,1.07109,1.07068,1.07106,1.07083,1.07133342824712,1.0703265717528798,10.068564942402602,2024-02-13 19:15:00-05:00
2024-02-14 00:20:00+00:00,1.07105,1.07119,1.071,1.07104,1.070868,1.0714764209069363,1.0702595790930636,12.168418138727155,2024-02-13 19:20:00-05:00
2024-02-14 00:25:00+00:00,1.07102,1.0712,1.07102,1.07114,1.070948,1.0716203808444584,1.0702756191555416,13.447616889168401,2024-02-13 19:25:00-05:00
2024-02-14 00:30:00+00:00,1.07117,1.07132,1.07114,1.0712,1.0710279999999999,1.0717228496240132,1.0703331503759865,13.896992480266768,2024-02-13 19:30:00-05:00
2024-02-14 00:35:00+00:00,1.07119,1.0712,1.07108,1.07113,1.0711140000000001,1.0713453093166911,1.070882690683309,4.626186333820392,2024-02-13 19:35:00-05:00
2024-02-14 00:40:00+00:00,1.07114,1.07117,1.07102,1.07116,1.071134,1.0713450544953023,1.0709229455046978,4.221089906044639,2024-02-13 19:40:00-05:00
2024-02-14 00:45:00+00:00,1.07116,1.07132,1.07108,1.07132,1.07119,1.0714671281291848,1.0709128718708154,5.542562583693567,2024-02-13 19:45:00-05:00
2024-02-14 00:50:00+00:00,1.0713,1.07142,1.0712,1.0714,1.071242,1.0716502352262898,1.0708337647737103,8.164704525794875,2024-02-13 19:50:00-05:00
2024-02-14 00:55:00+00:00,1.07138,1.07146,1.07078,1.07078,1.071158,1.0720130649098087,1.0703029350901914,17.101298196173786,2024-02-13 19:55:00-05:00
2024-02-14 01:00:00+00:00,1.0708,1.0708,1.07034,1.07044,1.07102,1.0724599999999966,1.0695800000000035,28.799999999931103,2024-02-13 20:00:00-05:00
2024-02-14 01:05:00+00:00,1.07043,1.07092,1.07043,1.0709,1.070968,1.0723870475679103,1.0695489524320896,28.38095135820673,2024-02-13 20:05:00-05:00
2024-02-14 01:10:00+00:00,1.0709,1.07096,1.07054,1.07062,1.070828,1.0721284368496764,1.0695275631503234,26.008736993530235,2024-02-13 20:10:00-05:00
2024-02-14 01:15:00+00:00,1.0706,1.07066,1.07046,1.07062,1.070672,1.071299069374154,1.0700449306258462,12.541387483078204,2024-02-13 20:15:00-05:00
2024-02-14 01:20:00+00:00,1.07064,1.07072,1.07045,1.07054,1.070624,1.0712361960470334,1.0700118039529667,12.24392094066662,2024-02-13 20:20:00-05:00
2024-02-14 01:25:00+00:00,1.07055,1.07075,1.07054,1.07072,1.0706799999999999,1.0711757418683159,1.0701842581316838,9.914837366320484,2024-02-13 20:25:00-05:00
2024-02-14 01:30:00+00:00,1.07071,1.07074,1.0706,1.07074,1.0706479999999998,1.0709412848444815,1.0703547151555182,5.865696889633121,2024-02-13 20:30:00-05:00
2024-02-14 01:35:00+00:00,1.07072,1.07084,1.07064,1.07082,1.0706879999999999,1.0710786097797051,1.0702973902202946,7.812195594105731,2024-02-13 20:35:00-05:00
2024-02-14 01:40:00+00:00,1.07084,1.0711,1.07082,1.071,1.070764,1.0713613809504823,1.0701666190495178,11.947619009644583,2024-02-13 20:40:00-05:00
2024-02-14 01:45:00+00:00,1.07102,1.07104,1.07082,1.07095,1.070846,1.0712925691435786,1.0703994308564213,8.931382871573135,2024-02-13 20:45:00-05:00
2024-02-14 01:50:00+00:00,1.07093,1.07116,1.07093,1.07114,1.07093,1.0714888559742848,1.070371144025715,11.177119485696885,2024-02-13 20:50:00-05:00
2024-02-14 01:55:00+00:00,1.07121,1.07124,1.07113,1.07118,1.071018,1.0715403944869455,1.0704956055130546,10.44788973890931,2024-02-13 20:55:00-05:00
