sample,start_utc,end_utc,start_new_york,hidden_after_new_york,visible_candles,full_12h_candles
017_blind2,2024-02-09 04:55:00+00:00,2024-02-09 16:55:00+00:00,2024-02-08 23:55 EST,2024-02-09 06:45 EST,83,144
