timestamp,open,high,low,close,timestamp_ny,bb_mid,bb_std,bb_upper,bb_lower,bb_width_pips
2024-12-24 05:35:00+00:00,1.03946,1.03954,1.03945,1.03951,2024-12-24 00:35:00-05:00,1.0394960000000002,5.678027586612025e-05,1.0397231211034648,1.0392688788965356,4.542422069291341
2024-12-24 05:40:00+00:00,1.0395,1.03957,1.03946,1.0395,2024-12-24 00:40:00-05:00,1.039508,4.955804402855504e-05,1.0397062321761144,1.0393097678238858,3.964643522285094
2024-12-24 05:45:00+00:00,1.0395,1.03966,1.03946,1.03964,2024-12-24 00:45:00-05:00,1.039516,6.468384441468088e-05,1.0397747353776587,1.0392572646223415,5.1747075531727305
2024-12-24 05:50:00+00:00,1.03966,1.03972,1.03959,1.03971,2024-12-24 00:50:00-05:00,1.039564,9.478396346570894e-05,1.0399431358538627,1.0391848641461372,7.582717077254664
2024-12-24 05:55:00+00:00,1.0397,1.03972,1.03956,1.0397,2024-12-24 00:55:00-05:00,1.039612,9.064215207222061e-05,1.0399745686082889,1.039249431391711,7.2513721657774255
2024-12-24 06:00:00+00:00,1.03969,1.03972,1.03957,1.03961,2024-12-24 01:00:00-05:00,1.0396320000000001,7.573638315313175e-05,1.0399349455326126,1.0393290544673877,6.058910652249061
2024-12-24 06:05:00+00:00,1.03962,1.03975,1.03959,1.03975,2024-12-24 01:05:00-05:00,1.039682,5.0358710619191645e-05,1.0398834348424768,1.0394805651575232,4.028696849536217
2024-12-24 06:10:00+00:00,1.03974,1.03986,1.0397,1.0397,2024-12-24 01:10:00-05:00,1.039694,4.5869376884051424e-05,1.0398774775075361,1.0395105224924637,3.6695501507244543
2024-12-24 06:15:00+00:00,1.03968,1.03968,1.03926,1.03937,2024-12-24 01:15:00-05:00,1.039626,0.00013573503502373259,1.0401689401400949,1.039083059859905,10.858802801898548
2024-12-24 06:20:00+00:00,1.03936,1.03953,1.03931,1.03951,2024-12-24 01:20:00-05:00,1.0395879999999997,0.00013629379931347883,1.0401331751972536,1.039042824802746,10.903503945076665
2024-12-24 06:25:00+00:00,1.03952,1.0397,1.0395,1.03963,2024-12-24 01:25:00-05:00,1.039592,0.00013717142461704878,1.0401406856984683,1.0390433143015319,10.973713969364418
2024-12-24 06:30:00+00:00,1.03962,1.03963,1.03946,1.0395,2024-12-24 01:30:00-05:00,1.039542,0.00011408768438962755,1.0399983507375585,1.0390856492624414,9.12701475117128
2024-12-24 06:35:00+00:00,1.0395,1.03955,1.03933,1.03955,2024-12-24 01:35:00-05:00,1.039512,8.447484671856822e-05,1.0398498993868743,1.0391741006131257,6.757987737486815
2024-12-24 06:40:00+00:00,1.03957,1.03972,1.03957,1.03966,2024-12-24 01:40:00-05:00,1.03957,6.418722404456164e-05,1.0398267488961783,1.039313251103822,5.134977923564321
2024-12-24 06:45:00+00:00,1.03964,1.03976,1.0396,1.03973,2024-12-24 01:45:00-05:00,1.039614,8.114184945141211e-05,1.0399385673978057,1.0392894326021944,6.491347956112392
2024-12-24 06:50:00+00:00,1.03972,1.03972,1.03944,1.03946,2024-12-24 01:50:00-05:00,1.0395800000000002,0.00010059820938250247,1.0399823928375302,1.03917760716247,8.04785675060149
2024-12-24 06:55:00+00:00,1.03945,1.03963,1.03945,1.03962,2024-12-24 01:55:00-05:00,1.0396040000000002,9.264987712875065e-05,1.0399745995085152,1.0392334004914852,7.411990170300697
2024-12-24 07:00:00+00:00,1.0396,1.03977,1.03949,1.03965,2024-12-24 02:00:00-05:00,1.039624,8.957678121482154e-05,1.0399823071248593,1.039265692875141,7.166142497183614
2024-12-24 07:05:00+00:00,1.03965,1.0398,1.03947,1.03972,2024-12-24 02:05:00-05:00,1.039636,9.728309068544552e-05,1.0400251323627419,1.0392468676372582,7.782647254837016
2024-12-24 07:10:00+00:00,1.03972,1.03986,1.03948,1.0395,2024-12-24 02:10:00-05:00,1.03959,9.633275523603949e-05,1.039975331020944,1.039204668979056,7.706620418881371
