timestamp,open,high,low,close,timestamp_ny,bb_mid,bb_std,bb_upper,bb_lower,bb_width_pips
2023-06-08 12:35:00+00:00,1.07507,1.07591,1.07504,1.07538,2023-06-08 08:35:00-04:00,1.0743500000000001,0.0007155138011553497,1.0772120552046216,1.0714879447953787,57.24110409242922
2023-06-08 12:40:00+00:00,1.07539,1.07568,1.07502,1.07512,2023-06-08 08:40:00-04:00,1.0746200000000001,0.0007002570953935919,1.0774210283815746,1.0718189716184257,56.02056763148955
2023-06-08 12:45:00+00:00,1.07512,1.0752,1.0744,1.0746,2023-06-08 08:45:00-04:00,1.0748000000000002,0.0005373639359434796,1.0769494557437742,1.0726505442562262,42.98911487548018
2023-06-08 12:50:00+00:00,1.0746,1.07484,1.07414,1.07432,2023-06-08 08:50:00-04:00,1.074894,0.0003814498651913424,1.0764197994607654,1.0733682005392347,30.515989215307293
2023-06-08 12:55:00+00:00,1.07432,1.0751,1.07425,1.07468,2023-06-08 08:55:00-04:00,1.07482,0.0003798947218019735,1.076339578887208,1.0733004211127921,30.391577744159903
2023-06-08 13:00:00+00:00,1.07466,1.0748,1.0742,1.07449,2023-06-08 09:00:00-04:00,1.074642,0.0002677610868842069,1.075713044347537,1.0735709556524633,21.420886950735962
2023-06-08 13:05:00+00:00,1.07447,1.07502,1.07446,1.07474,2023-06-08 09:05:00-04:00,1.074566,0.00014880860071871086,1.0751612344028747,1.0739707655971251,11.904688057495783
2023-06-08 13:10:00+00:00,1.07474,1.07522,1.07473,1.075,2023-06-08 09:10:00-04:00,1.074646,0.00023061656412638634,1.0755684662565055,1.0737235337434945,18.449325130109884
2023-06-08 13:15:00+00:00,1.07502,1.07524,1.07482,1.07495,2023-06-08 09:15:00-04:00,1.074772,0.00018583863874876454,1.0755153545549951,1.074028645445005,14.867091099901586
2023-06-08 13:20:00+00:00,1.07494,1.07566,1.0749,1.0756,2023-06-08 09:20:00-04:00,1.0749559999999998,0.0003689227556761857,1.0764316910227045,1.073480308977295,29.513820454094564
