timestamp,open,high,low,close,bb_mid,bb_upper,bb_lower,bb_width_pips
2024-02-29 17:55:00+00:00,1.08004,1.0801,1.07984,1.08,1.07988,1.0803698979485918,1.079390102051408,9.797958971837772
2024-02-29 18:00:00+00:00,1.08,1.0801,1.0799,1.08002,1.079912,1.0804459063588632,1.0793780936411368,10.678127177263796
2024-02-29 18:05:00+00:00,1.08004,1.08008,1.07985,1.07998,1.0799619999999999,1.0803542448215524,1.0795697551784473,7.844896431050685
2024-02-29 18:10:00+00:00,1.07999,1.08014,1.07993,1.08012,1.0800319999999999,1.0802253287356676,1.0798386712643322,3.866574713353721
2024-02-29 18:15:00+00:00,1.08014,1.08024,1.08011,1.08019,1.080062,1.0803823997503668,1.0797416002496334,6.407995007333689
2024-02-29 18:20:00+00:00,1.0802,1.08038,1.08019,1.08034,1.08013,1.0806434978091828,1.0796165021908173,10.269956183655005
2024-02-29 18:25:00+00:00,1.08038,1.08065,1.08034,1.08054,1.0802340000000001,1.0810020000000236,1.0794659999999767,15.360000000468332
2024-02-29 18:30:00+00:00,1.08053,1.0806,1.08043,1.08044,1.080326,1.0809454707418724,1.0797065292581274,12.389414837450374
2024-02-29 18:35:00+00:00,1.08042,1.08048,1.08032,1.08034,1.08037,1.0808364761516265,1.0799035238483736,9.329523032528542
2024-02-29 18:40:00+00:00,1.08034,1.08059,1.08034,1.08044,1.0804200000000002,1.0807193325910023,1.080120667408998,5.986651820042432
2024-02-29 18:45:00+00:00,1.08045,1.08078,1.08044,1.08074,1.0805000000000002,1.081042586398683,1.0799574136013175,10.8517279736553
2024-02-29 18:50:00+00:00,1.08075,1.08094,1.08074,1.08092,1.0805760000000002,1.0814485502851043,1.079703449714896,17.45100570208269
2024-02-29 18:55:00+00:00,1.08092,1.08102,1.08078,1.08092,1.0806720000000003,1.0816381138649431,1.0797058861350575,19.322277298856605
2024-02-29 19:00:00+00:00,1.08094,1.08099,1.08081,1.08093,1.08079,1.0815455660130218,1.080034433986978,15.111320260436933
2024-02-29 19:05:00+00:00,1.08092,1.08093,1.08075,1.08088,1.0808780000000002,1.0811624222214125,1.080593577778588,5.688444428244566
2024-02-29 19:10:00+00:00,1.08088,1.08088,1.08067,1.08082,1.080894,1.0810571686245363,1.0807308313754638,3.2633724907249473
2024-02-29 19:15:00+00:00,1.08081,1.08113,1.0808,1.08104,1.080918,1.0812068875214216,1.0806291124785785,5.77775042843065
2024-02-29 19:20:00+00:00,1.08102,1.08108,1.08092,1.08102,1.080938,1.0812701686319222,1.0806058313680778,6.643372638444056
2024-02-29 19:25:00+00:00,1.08104,1.08104,1.08078,1.08082,1.080916,1.081299332753666,1.080532667246334,7.666655073319539
2024-02-29 19:30:00+00:00,1.08082,1.08088,1.08072,1.0808,1.0809000000000002,1.0813263332030623,1.0804736667969381,8.526664061241362
2024-02-29 19:35:00+00:00,1.0808,1.08084,1.08058,1.08062,1.08086,1.0814817394953138,1.080238260504686,12.43478990627711
2024-02-29 19:40:00+00:00,1.0806,1.0807,1.08021,1.08021,1.0806939999999998,1.0817866957490685,1.0796013042509311,21.853914981373457
2024-02-29 19:45:00+00:00,1.08022,1.08045,1.0802,1.08036,1.080562,1.0815274511898754,1.0795965488101247,19.309023797506875
2024-02-29 19:50:00+00:00,1.08037,1.08037,1.0802,1.0802,1.0804379999999998,1.0813826777228406,1.079493322277159,18.893554456815842
2024-02-29 19:55:00+00:00,1.08019,1.08028,1.08011,1.08027,1.0803319999999998,1.0809513674192524,1.0797126325807473,12.387348385050068
2024-02-29 20:00:00+00:00,1.0803,1.08065,1.08028,1.08048,1.080304,1.0807232183202484,1.0798847816797514,8.384366404969867
2024-02-29 20:05:00+00:00,1.08047,1.08052,1.08036,1.08045,1.080352,1.0807748664092027,1.0799291335907972,8.45732818405498
2024-02-29 20:10:00+00:00,1.08044,1.08054,1.08036,1.08038,1.080356,1.0807812810835578,1.0799307189164424,8.505621671153207
2024-02-29 20:15:00+00:00,1.08036,1.08053,1.08036,1.08052,1.0804200000000002,1.0807714541222302,1.0800685458777701,7.029082444600654
2024-02-29 20:20:00+00:00,1.08053,1.0807,1.0805,1.08068,1.0805019999999999,1.080902319872144,1.0801016801278558,8.00639744288123
2024-02-29 20:25:00+00:00,1.0807,1.08072,1.08063,1.08072,1.0805500000000001,1.081073373671514,1.0800266263284863,10.467473430275653
2024-02-29 20:30:00+00:00,1.08068,1.08078,1.08061,1.08077,1.0806140000000002,1.0811895553839854,1.080038444616015,11.511107679704757
2024-02-29 20:35:00+00:00,1.08076,1.08088,1.08075,1.08082,1.0807019999999998,1.081111799951238,1.0802922000487616,8.195999024764866
2024-02-29 20:40:00+00:00,1.08084,1.08097,1.08081,1.08082,1.0807619999999998,1.0809831243994563,1.0805408756005432,4.422487989130808
2024-02-29 20:45:00+00:00,1.08082,1.08085,1.08075,1.0808,1.0807859999999998,1.0809369436982295,1.0806350563017701,3.018873964593105
2024-02-29 20:50:00+00:00,1.0808,1.08093,1.08076,1.08078,1.0807980000000001,1.0808795843124337,1.0807164156875666,1.6316862486709383
2024-02-29 20:55:00+00:00,1.0808,1.0809,1.08076,1.08085,1.080814,1.0809072952305068,1.0807207047694931,1.8659046101365817
2024-02-29 21:00:00+00:00,1.08085,1.08088,1.08069,1.08069,1.0807879999999999,1.0810047394750275,1.0805712605249722,4.3347895005529935
2024-02-29 21:05:00+00:00,1.0807,1.08071,1.08048,1.0806,1.080744,1.0810987167884878,1.080389283211512,7.094335769757265
2024-02-29 21:10:00+00:00,1.0806,1.08064,1.08054,1.0806,1.080704,1.0810996564166486,1.0803083435833516,7.9131283329703095
2024-02-29 21:15:00+00:00,1.0806,1.0806,1.08048,1.08048,1.080644,1.0811349419517975,1.0801530580482024,9.818839035951044
2024-02-29 21:20:00+00:00,1.0805,1.08062,1.08044,1.0805,1.080574,1.0808792605445097,1.0802687394554902,6.10521089019489
2024-02-29 21:25:00+00:00,1.08048,1.0805,1.08038,1.0805,1.080536,1.0807470544954139,1.080324945504586,4.221089908278408
2024-02-29 21:30:00+00:00,1.0805,1.08051,1.08046,1.08048,1.080512,1.0806915995546607,1.0803324004453392,3.5919910932147303
2024-02-29 21:35:00+00:00,1.08047,1.08053,1.08041,1.08048,1.0804880000000001,1.0805271918363215,1.0804488081636787,0.7838367264279
2024-02-29 21:40:00+00:00,1.0805,1.08053,1.08045,1.08052,1.0804960000000001,1.080555866518475,1.0804361334815253,1.1973303694956527
2024-02-29 21:45:00+00:00,1.0805,1.08061,1.0805,1.08054,1.080504,1.0805972952305019,1.080410704769498,1.865904610038882
2024-02-29 21:50:00+00:00,1.08055,1.08056,1.08044,1.08044,1.080492,1.080631484766316,1.080352515233684,2.789695326321784
2024-02-29 21:55:00+00:00,1.08046,1.08053,1.08042,1.08048,1.080492,1.080631484766316,1.080352515233684,2.789695326321784
2024-02-29 22:00:00+00:00,1.08024,1.08024,1.08024,1.08024,1.080444,1.0808745159695456,1.0800134840304543,8.610319390913723
