sample,start_utc,end_utc,start_new_york,hidden_after_new_york,visible_candles,full_12h_candles
047_blind2,2021-06-10 04:35:00+00:00,2021-06-10 16:35:00+00:00,2021-06-10 00:35 EST,2021-06-10 05:40 EST,62,144
